20161005 051900;1.121970;1.122150;1.121970;1.121970;0
20161005 052000;1.121960;1.122030;1.121950;1.121960;0
20161005 052100;1.122000;1.122300;1.121970;1.122300;0
20161005 052200;1.122330;1.122420;1.122280;1.122380;0
20161005 052300;1.122360;1.122430;1.122260;1.122370;0
20161005 052400;1.122350;1.122370;1.122280;1.122350;0
20161005 052500;1.122340;1.122480;1.122310;1.122370;0
20161005 052600;1.122360;1.122480;1.122330;1.122330;0
20161005 052700;1.122370;1.122570;1.122330;1.122570;0
20161005 052800;1.122590;1.122770;1.122580;1.122670;0
20161005 052900;1.122690;1.122870;1.122680;1.122770;0
20161005 053000;1.122750;1.123070;1.122670;1.123070;0
20161005 053100;1.123040;1.123320;1.123010;1.123280;0
20161005 053200;1.123300;1.123300;1.122950;1.122950;0
20161005 053300;1.122960;1.123010;1.122730;1.122760;0
20161005 053400;1.122730;1.122760;1.122510;1.122510;0
20161005 053500;1.122540;1.122720;1.122480;1.122720;0
20161005 053600;1.122680;1.122820;1.122640;1.122780;0
20161005 053700;1.122760;1.122910;1.122700;1.122860;0
20161005 053800;1.122860;1.122950;1.122820;1.122880;0
20161005 053900;1.122880;1.123070;1.122810;1.122880;0
20161005 054000;1.122850;1.123050;1.122770;1.123030;0
20161005 054100;1.123030;1.123320;1.123030;1.123080;0
20161005 054200;1.123120;1.123120;1.122940;1.122980;0
20161005 054300;1.122980;1.123030;1.121800;1.121830;0
20161005 054400;1.121810;1.122290;1.121800;1.122010;0
20161005 054500;1.122080;1.122240;1.121860;1.122040;0
20161005 054600;1.122090;1.122460;1.122090;1.122390;0
20161005 054700;1.122370;1.122670;1.122300;1.122530;0
20161005 054800;1.122490;1.122650;1.122490;1.122490;0
20161005 054900;1.122490;1.122530;1.122320;1.122340;0
20161005 055000;1.122380;1.122630;1.122330;1.122580;0
20161005 055100;1.122630;1.122790;1.122580;1.122670;0
20161005 055200;1.122660;1.122660;1.122430;1.122590;0
20161005 055300;1.122590;1.122680;1.122490;1.122680;0
20161005 055400;1.122690;1.122690;1.122500;1.122620;0
20161005 055500;1.122610;1.122690;1.122480;1.122490;0
20161005 055600;1.122470;1.122520;1.122230;1.122330;0
20161005 055700;1.122330;1.122360;1.122160;1.122230;0
20161005 055800;1.122260;1.122370;1.122190;1.122190;0
20161005 055900;1.122220;1.122280;1.122070;1.122100;0
20161005 060000;1.122070;1.122140;1.121820;1.121820;0
20161005 060100;1.121800;1.121930;1.121790;1.121880;0
20161005 060200;1.121880;1.121940;1.121650;1.121660;0
20161005 060300;1.121690;1.121690;1.121550;1.121670;0
20161005 060400;1.121670;1.121750;1.121550;1.121690;0
20161005 060500;1.121710;1.121830;1.121680;1.121830;0
20161005 060600;1.121840;1.121900;1.121790;1.121830;0
20161005 060700;1.121820;1.122000;1.121820;1.121930;0
20161005 060800;1.121950;1.122090;1.121940;1.121980;0
20161005 060900;1.122000;1.122100;1.122000;1.122090;0
20161005 061000;1.122100;1.122100;1.121930;1.122000;0
20161005 061100;1.122000;1.122000;1.121850;1.121920;0
20161005 061200;1.121900;1.121910;1.121750;1.121780;0
20161005 061300;1.121800;1.121820;1.121680;1.121680;0
20161005 061400;1.121680;1.121680;1.121520;1.121540;0
20161005 061500;1.121540;1.121710;1.121540;1.121690;0
20161005 061600;1.121670;1.121770;1.121640;1.121740;0
20161005 061700;1.121720;1.121730;1.121620;1.121730;0
20161005 061800;1.121720;1.121890;1.121700;1.121870;0
20161005 061900;1.121860;1.121860;1.121770;1.121770;0
20161005 062000;1.121810;1.121900;1.121780;1.121810;0
20161005 062100;1.121830;1.121930;1.121820;1.121880;0
20161005 062200;1.121900;1.121980;1.121880;1.121970;0
20161005 062300;1.121970;1.122110;1.121950;1.122110;0
20161005 062400;1.122100;1.122100;1.121940;1.121960;0
20161005 062500;1.121950;1.122030;1.121920;1.122030;0
20161005 062600;1.122050;1.122150;1.122000;1.122150;0
20161005 062700;1.122130;1.122160;1.122080;1.122120;0
20161005 062800;1.122100;1.122160;1.122100;1.122130;0
20161005 062900;1.122120;1.122160;1.122080;1.122140;0
20161005 063000;1.122130;1.122350;1.122100;1.122330;0
20161005 063100;1.122350;1.122450;1.122210;1.122230;0
20161005 063200;1.122220;1.122320;1.122210;1.122280;0
20161005 063300;1.122300;1.122330;1.122130;1.122180;0
20161005 063400;1.122180;1.122250;1.122170;1.122230;0
20161005 063500;1.122200;1.122310;1.122170;1.122210;0
20161005 063600;1.122230;1.122350;1.122230;1.122330;0
20161005 063700;1.122370;1.122420;1.122270;1.122270;0
20161005 063800;1.122260;1.122310;1.122210;1.122310;0
20161005 063900;1.122300;1.122350;1.122270;1.122320;0
20161005 064000;1.122300;1.122420;1.122260;1.122260;0
20161005 064100;1.122300;1.122300;1.122160;1.122160;0
20161005 064200;1.122140;1.122160;1.122110;1.122120;0
20161005 064300;1.122100;1.122260;1.122070;1.122260;0
20161005 064400;1.122280;1.122350;1.122260;1.122280;0
20161005 064500;1.122260;1.122260;1.122170;1.122220;0
20161005 064600;1.122210;1.122220;1.122020;1.122040;0
20161005 064700;1.122050;1.122100;1.122020;1.122030;0
20161005 064800;1.122060;1.122110;1.122040;1.122070;0
20161005 064900;1.122080;1.122110;1.122040;1.122050;0
20161005 065000;1.122070;1.122090;1.121980;1.121980;0
20161005 065100;1.122000;1.122070;1.121950;1.121950;0
20161005 065200;1.121950;1.122070;1.121920;1.121990;0
20161005 065300;1.122010;1.122220;1.121980;1.122220;0
20161005 065400;1.122210;1.122210;1.122040;1.122070;0
20161005 065500;1.122040;1.122170;1.122040;1.122130;0
20161005 065600;1.122110;1.122120;1.122000;1.122030;0
20161005 065700;1.122010;1.122030;1.122000;1.122000;0
20161005 065800;1.122000;1.122010;1.122000;1.122000;0
20161005 065900;1.122010;1.122270;1.122010;1.122270;0
20161005 070000;1.122270;1.122580;1.122270;1.122580;0
20161005 070100;1.122570;1.122610;1.122470;1.122520;0
20161005 070200;1.122550;1.122700;1.122550;1.122600;0
20161005 070300;1.122600;1.122620;1.122570;1.122570;0
20161005 070400;1.122550;1.122620;1.122410;1.122430;0
20161005 070500;1.122400;1.122600;1.122290;1.122590;0
20161005 070600;1.122610;1.122610;1.122360;1.122380;0
20161005 070700;1.122400;1.122400;1.122290;1.122300;0
20161005 070800;1.122300;1.122320;1.122200;1.122270;0
20161005 070900;1.122300;1.122420;1.122300;1.122340;0
20161005 071000;1.122330;1.122520;1.122330;1.122490;0
20161005 071100;1.122470;1.122520;1.122380;1.122520;0
20161005 071200;1.122560;1.122610;1.122430;1.122460;0
20161005 071300;1.122510;1.122670;1.122470;1.122570;0
20161005 071400;1.122580;1.122660;1.122580;1.122620;0
20161005 071500;1.122620;1.122620;1.122460;1.122490;0
20161005 071600;1.122520;1.122610;1.122360;1.122380;0
20161005 071700;1.122360;1.122420;1.122220;1.122220;0
20161005 071800;1.122230;1.122320;1.122220;1.122320;0
20161005 071900;1.122360;1.122430;1.122320;1.122320;0
20161005 072000;1.122310;1.122330;1.122170;1.122170;0
20161005 072100;1.122140;1.122320;1.122110;1.122300;0
20161005 072200;1.122320;1.122360;1.122270;1.122340;0
20161005 072300;1.122320;1.122400;1.122320;1.122370;0
20161005 072400;1.122380;1.122380;1.122270;1.122330;0
20161005 072500;1.122320;1.122460;1.122270;1.122430;0
20161005 072600;1.122410;1.122620;1.122370;1.122580;0
20161005 072700;1.122610;1.122610;1.122510;1.122560;0
20161005 072800;1.122530;1.122620;1.122530;1.122610;0
20161005 072900;1.122590;1.122610;1.122450;1.122480;0
20161005 073000;1.122470;1.122520;1.122350;1.122440;0
20161005 073100;1.122450;1.122460;1.122350;1.122370;0
20161005 073200;1.122390;1.122520;1.122370;1.122440;0
20161005 073300;1.122420;1.122560;1.122410;1.122560;0
20161005 073400;1.122580;1.122600;1.122330;1.122340;0
20161005 073500;1.122350;1.122500;1.122340;1.122460;0
20161005 073600;1.122450;1.122620;1.122380;1.122590;0
20161005 073700;1.122610;1.122610;1.122450;1.122470;0
20161005 073800;1.122490;1.122550;1.122360;1.122370;0
20161005 073900;1.122400;1.122450;1.122360;1.122420;0
20161005 074000;1.122410;1.122440;1.122350;1.122400;0
20161005 074100;1.122370;1.122510;1.122230;1.122460;0
20161005 074200;1.122440;1.122470;1.122380;1.122410;0
20161005 074300;1.122410;1.122450;1.122190;1.122300;0
20161005 074400;1.122300;1.122300;1.121960;1.121960;0
20161005 074500;1.121990;1.122110;1.121960;1.122080;0
20161005 074600;1.122060;1.122120;1.121930;1.122020;0
20161005 074700;1.121970;1.121970;1.121840;1.121920;0
20161005 074800;1.121950;1.121950;1.121630;1.121680;0
20161005 074900;1.121700;1.121880;1.121700;1.121730;0
20161005 075000;1.121720;1.121760;1.121610;1.121610;0
20161005 075100;1.121610;1.121780;1.121610;1.121710;0
20161005 075200;1.121650;1.121650;1.121270;1.121380;0
20161005 075300;1.121390;1.121660;1.121390;1.121640;0
20161005 075400;1.121680;1.121730;1.121610;1.121610;0
20161005 075500;1.121640;1.121660;1.121570;1.121580;0
20161005 075600;1.121600;1.121610;1.121390;1.121410;0
20161005 075700;1.121460;1.121690;1.121420;1.121670;0
20161005 075800;1.121670;1.121690;1.121590;1.121670;0
20161005 075900;1.121670;1.121670;1.121570;1.121610;0
20161005 080000;1.121620;1.121640;1.121530;1.121570;0
20161005 080100;1.121470;1.121580;1.121460;1.121550;0
20161005 080200;1.121540;1.121610;1.121480;1.121560;0
20161005 080300;1.121550;1.121610;1.121540;1.121570;0
20161005 080400;1.121620;1.121630;1.121400;1.121430;0
20161005 080500;1.121430;1.121490;1.121110;1.121160;0
20161005 080600;1.121160;1.121210;1.120950;1.120950;0
20161005 080700;1.120940;1.121180;1.120890;1.121180;0
20161005 080800;1.121200;1.121230;1.121070;1.121080;0
20161005 080900;1.121110;1.121110;1.120950;1.121000;0
20161005 081000;1.121000;1.121260;1.121000;1.121260;0
20161005 081100;1.121240;1.121260;1.121190;1.121210;0
20161005 081200;1.121210;1.121220;1.121020;1.121050;0
20161005 081300;1.121070;1.121070;1.120850;1.120910;0
20161005 081400;1.120920;1.121330;1.120920;1.121100;0
20161005 081500;1.121070;1.121860;1.121070;1.121570;0
20161005 081600;1.121600;1.121760;1.121440;1.121690;0
20161005 081700;1.121690;1.121920;1.121410;1.121490;0
20161005 081800;1.121480;1.121550;1.120970;1.121050;0
20161005 081900;1.121070;1.121090;1.120790;1.120800;0
20161005 082000;1.120830;1.121010;1.120780;1.120920;0
20161005 082100;1.120910;1.121020;1.120780;1.121020;0
20161005 082200;1.121040;1.121260;1.121000;1.121240;0
20161005 082300;1.121230;1.121390;1.121230;1.121320;0
20161005 082400;1.121330;1.121450;1.121310;1.121360;0
20161005 082500;1.121380;1.121420;1.121130;1.121300;0
20161005 082600;1.121280;1.121280;1.121060;1.121060;0
20161005 082700;1.121080;1.121110;1.120860;1.120870;0
20161005 082800;1.120860;1.120900;1.120750;1.120750;0
20161005 082900;1.120730;1.120970;1.120720;1.120880;0
20161005 083000;1.120880;1.121300;1.120860;1.121260;0
20161005 083100;1.121250;1.121250;1.120860;1.120870;0
20161005 083200;1.120890;1.120940;1.120860;1.120940;0
20161005 083300;1.120950;1.120980;1.120860;1.120910;0
20161005 083400;1.120900;1.120910;1.120670;1.120670;0
20161005 083500;1.120690;1.120720;1.120590;1.120610;0
20161005 083600;1.120610;1.120720;1.120460;1.120530;0
20161005 083700;1.120560;1.120850;1.120560;1.120760;0
20161005 083800;1.120800;1.120820;1.120550;1.120660;0
20161005 083900;1.120690;1.120790;1.120470;1.120480;0
20161005 084000;1.120480;1.120720;1.120470;1.120520;0
20161005 084100;1.120500;1.120580;1.120370;1.120370;0
20161005 084200;1.120380;1.120500;1.120310;1.120320;0
20161005 084300;1.120370;1.120560;1.120330;1.120510;0
20161005 084400;1.120530;1.120820;1.120530;1.120770;0
20161005 084500;1.120760;1.120820;1.120720;1.120810;0
20161005 084600;1.120820;1.120990;1.120790;1.120970;0
20161005 084700;1.120990;1.121080;1.120990;1.121030;0
20161005 084800;1.121030;1.121030;1.120840;1.120980;0
20161005 084900;1.121000;1.121120;1.120970;1.120970;0
20161005 085000;1.120930;1.121000;1.120770;1.120920;0
20161005 085100;1.120910;1.121070;1.120880;1.120980;0
20161005 085200;1.121000;1.121000;1.120630;1.120670;0
20161005 085300;1.120670;1.120690;1.120610;1.120650;0
20161005 085400;1.120660;1.120910;1.120660;1.120910;0
20161005 085500;1.120870;1.120920;1.120720;1.120760;0
20161005 085600;1.120730;1.120810;1.120720;1.120770;0
20161005 085700;1.120750;1.120770;1.120660;1.120670;0
20161005 085800;1.120690;1.120970;1.120690;1.120910;0
20161005 085900;1.120950;1.120970;1.120890;1.120970;0
20161005 090000;1.120990;1.121120;1.120970;1.121010;0
20161005 090100;1.121000;1.121140;1.120890;1.121040;0
20161005 090200;1.121060;1.121110;1.121010;1.121020;0
20161005 090300;1.121010;1.121010;1.120870;1.120930;0
20161005 090400;1.120900;1.120900;1.120680;1.120860;0
20161005 090500;1.120840;1.120840;1.120680;1.120720;0
20161005 090600;1.120770;1.121020;1.120740;1.121020;0
20161005 090700;1.121040;1.121170;1.121030;1.121140;0
20161005 090800;1.121150;1.121220;1.121090;1.121120;0
20161005 090900;1.121130;1.121220;1.121080;1.121150;0
20161005 091000;1.121170;1.121230;1.121110;1.121210;0
20161005 091100;1.121220;1.121220;1.121060;1.121080;0
20161005 091200;1.121110;1.121110;1.121060;1.121100;0
20161005 091300;1.121090;1.121160;1.120960;1.121140;0
20161005 091400;1.121140;1.121140;1.121030;1.121110;0
20161005 091500;1.121100;1.121400;1.121050;1.121400;0
20161005 091600;1.121410;1.121480;1.121330;1.121400;0
20161005 091700;1.121390;1.121430;1.121140;1.121310;0
20161005 091800;1.121300;1.121330;1.121100;1.121150;0
20161005 091900;1.121140;1.121210;1.121050;1.121110;0
20161005 092000;1.121130;1.121420;1.121100;1.121390;0
20161005 092100;1.121400;1.121430;1.121130;1.121130;0
20161005 092200;1.121120;1.121280;1.121060;1.121080;0
20161005 092300;1.121060;1.121140;1.120990;1.121000;0
20161005 092400;1.121020;1.121330;1.121020;1.121310;0
20161005 092500;1.121320;1.121410;1.121250;1.121400;0
20161005 092600;1.121430;1.121550;1.121100;1.121130;0
20161005 092700;1.121110;1.121300;1.120960;1.121300;0
20161005 092800;1.121270;1.121380;1.121130;1.121190;0
20161005 092900;1.121190;1.121260;1.121000;1.121030;0
20161005 093000;1.121000;1.121140;1.120930;1.121040;0
20161005 093100;1.121070;1.121070;1.120900;1.120940;0
20161005 093200;1.120990;1.121060;1.120920;1.120990;0
20161005 093300;1.121000;1.121040;1.120790;1.120880;0
20161005 093400;1.120870;1.120950;1.120750;1.120750;0
20161005 093500;1.120760;1.120760;1.120550;1.120590;0
20161005 093600;1.120630;1.120820;1.120620;1.120760;0
20161005 093700;1.120790;1.120900;1.120650;1.120900;0
20161005 093800;1.120920;1.120940;1.120850;1.120900;0
20161005 093900;1.120920;1.120940;1.120910;1.120920;0
20161005 094000;1.120920;1.120940;1.120840;1.120890;0
20161005 094100;1.120890;1.120960;1.120830;1.120880;0
20161005 094200;1.120890;1.121090;1.120890;1.121040;0
20161005 094300;1.121030;1.121140;1.120990;1.121120;0
20161005 094400;1.121120;1.121150;1.120950;1.121050;0
20161005 094500;1.121060;1.121300;1.121060;1.121280;0
20161005 094600;1.121270;1.121270;1.121150;1.121220;0
20161005 094700;1.121200;1.121290;1.121100;1.121190;0
20161005 094800;1.121200;1.121270;1.121070;1.121170;0
20161005 094900;1.121190;1.121200;1.120900;1.120930;0
20161005 095000;1.120960;1.121010;1.120850;1.120870;0
20161005 095100;1.120900;1.121340;1.120900;1.121280;0
20161005 095200;1.121270;1.121430;1.121270;1.121390;0
20161005 095300;1.121380;1.121460;1.121320;1.121360;0
20161005 095400;1.121380;1.121390;1.121200;1.121280;0
20161005 095500;1.121260;1.121300;1.121040;1.121050;0
20161005 095600;1.121030;1.121200;1.121000;1.121170;0
20161005 095700;1.121150;1.121170;1.121040;1.121130;0
20161005 095800;1.121130;1.121240;1.121070;1.121220;0
20161005 095900;1.121230;1.121770;1.121230;1.121660;0
20161005 100000;1.121670;1.121670;1.119610;1.119800;0
20161005 100100;1.119820;1.119970;1.119470;1.119700;0
20161005 100200;1.119710;1.119820;1.119460;1.119500;0
20161005 100300;1.119500;1.120160;1.119500;1.120110;0
20161005 100400;1.120090;1.120200;1.119690;1.119690;0
20161005 100500;1.119710;1.119900;1.119260;1.119260;0
20161005 100600;1.119260;1.119360;1.119160;1.119270;0
20161005 100700;1.119280;1.120000;1.119280;1.119870;0
20161005 100800;1.119890;1.119930;1.119570;1.119680;0
20161005 100900;1.119660;1.119660;1.118980;1.119130;0
20161005 101000;1.119160;1.119210;1.119010;1.119120;0
20161005 101100;1.119130;1.119400;1.119130;1.119390;0
20161005 101200;1.119370;1.119370;1.119170;1.119270;0
20161005 101300;1.119270;1.119680;1.119260;1.119660;0
20161005 101400;1.119700;1.119720;1.119170;1.119270;0
20161005 101500;1.119250;1.119250;1.118970;1.119250;0
20161005 101600;1.119300;1.119500;1.119300;1.119460;0
20161005 101700;1.119440;1.119460;1.119050;1.119110;0
20161005 101800;1.119110;1.119340;1.119010;1.119260;0
20161005 101900;1.119270;1.119280;1.118960;1.118990;0
20161005 102000;1.118980;1.119290;1.118970;1.119270;0
20161005 102100;1.119300;1.119410;1.119260;1.119360;0
20161005 102200;1.119350;1.119410;1.119140;1.119200;0
20161005 102300;1.119170;1.119210;1.119050;1.119080;0
20161005 102400;1.119070;1.119270;1.119050;1.119270;0
20161005 102500;1.119270;1.119270;1.119080;1.119220;0
20161005 102600;1.119200;1.119520;1.119100;1.119520;0
20161005 102700;1.119550;1.119800;1.119540;1.119750;0
20161005 102800;1.119760;1.119900;1.119610;1.119810;0
20161005 102900;1.119840;1.119840;1.119650;1.119790;0
20161005 103000;1.119840;1.119840;1.119400;1.119570;0
20161005 103100;1.119580;1.119940;1.119560;1.119770;0
20161005 103200;1.119760;1.119760;1.119490;1.119490;0
20161005 103300;1.119470;1.119590;1.119420;1.119570;0
20161005 103400;1.119590;1.119620;1.119400;1.119520;0
20161005 103500;1.119530;1.119690;1.119500;1.119670;0
20161005 103600;1.119700;1.119780;1.119520;1.119620;0
20161005 103700;1.119600;1.119970;1.119560;1.119860;0
20161005 103800;1.119840;1.119880;1.119690;1.119750;0
20161005 103900;1.119730;1.119820;1.119610;1.119810;0
20161005 104000;1.119820;1.119830;1.119660;1.119810;0
20161005 104100;1.119800;1.119960;1.119780;1.119920;0
20161005 104200;1.119890;1.119900;1.119560;1.119580;0
20161005 104300;1.119590;1.119750;1.119550;1.119750;0
20161005 104400;1.119760;1.119830;1.119600;1.119600;0
20161005 104500;1.119560;1.119780;1.119500;1.119730;0
20161005 104600;1.119750;1.119870;1.119710;1.119850;0
20161005 104700;1.119860;1.119990;1.119750;1.119770;0
20161005 104800;1.119770;1.119940;1.119740;1.119920;0
20161005 104900;1.119930;1.120000;1.119650;1.119710;0
20161005 105000;1.119730;1.119800;1.119680;1.119720;0
20161005 105100;1.119730;1.119780;1.119600;1.119600;0
20161005 105200;1.119600;1.119600;1.119410;1.119410;0
20161005 105300;1.119400;1.119550;1.119400;1.119530;0
20161005 105400;1.119530;1.119590;1.119440;1.119570;0
20161005 105500;1.119560;1.119620;1.119390;1.119400;0
20161005 105600;1.119370;1.119630;1.119370;1.119460;0
20161005 105700;1.119470;1.119900;1.119470;1.119840;0
20161005 105800;1.119830;1.119860;1.119720;1.119790;0
20161005 105900;1.119810;1.120020;1.119810;1.120020;0
20161005 110000;1.120050;1.120090;1.119810;1.119810;0
20161005 110100;1.119830;1.120130;1.119810;1.120060;0
20161005 110200;1.120090;1.120110;1.119870;1.119900;0
20161005 110300;1.119910;1.119960;1.119770;1.119780;0
20161005 110400;1.119770;1.120020;1.119730;1.119940;0
20161005 110500;1.119950;1.120130;1.119900;1.120080;0
20161005 110600;1.120090;1.120270;1.120080;1.120270;0
20161005 110700;1.120280;1.120540;1.120260;1.120510;0
20161005 110800;1.120520;1.120570;1.120450;1.120470;0
20161005 110900;1.120500;1.120670;1.120480;1.120630;0
20161005 111000;1.120640;1.120660;1.120450;1.120620;0
20161005 111100;1.120610;1.120860;1.120610;1.120770;0
20161005 111200;1.120780;1.120830;1.120700;1.120800;0
20161005 111300;1.120800;1.120900;1.120710;1.120810;0
20161005 111400;1.120800;1.120880;1.120660;1.120660;0
20161005 111500;1.120630;1.120920;1.120620;1.120880;0
20161005 111600;1.120870;1.120970;1.120830;1.120830;0
20161005 111700;1.120820;1.120820;1.120660;1.120800;0
20161005 111800;1.120790;1.120790;1.120640;1.120650;0
20161005 111900;1.120640;1.120710;1.120580;1.120710;0
20161005 112000;1.120690;1.120830;1.120660;1.120750;0
20161005 112100;1.120750;1.120900;1.120660;1.120810;0
20161005 112200;1.120840;1.120840;1.120640;1.120700;0
20161005 112300;1.120690;1.120690;1.120560;1.120570;0
20161005 112400;1.120590;1.120710;1.120540;1.120710;0
20161005 112500;1.120730;1.120730;1.120570;1.120570;0
20161005 112600;1.120610;1.120860;1.120600;1.120860;0
20161005 112700;1.120850;1.121130;1.120850;1.121010;0
20161005 112800;1.121050;1.121110;1.120910;1.120910;0
20161005 112900;1.120900;1.120900;1.120740;1.120760;0
20161005 113000;1.120750;1.120940;1.120750;1.120880;0
20161005 113100;1.120870;1.120960;1.120630;1.120650;0
20161005 113200;1.120630;1.120720;1.120600;1.120700;0
20161005 113300;1.120680;1.120770;1.120640;1.120770;0
20161005 113400;1.120770;1.120790;1.120660;1.120710;0
20161005 113500;1.120730;1.120840;1.120660;1.120660;0
20161005 113600;1.120650;1.120650;1.120570;1.120570;0
20161005 113700;1.120550;1.120660;1.120550;1.120600;0
20161005 113800;1.120600;1.120620;1.120560;1.120560;0
20161005 113900;1.120590;1.120600;1.120320;1.120320;0
20161005 114000;1.120300;1.120450;1.120290;1.120400;0
20161005 114100;1.120420;1.120430;1.120110;1.120160;0
20161005 114200;1.120160;1.120250;1.119900;1.119930;0
20161005 114300;1.119930;1.119960;1.119880;1.119960;0
20161005 114400;1.119950;1.119970;1.119860;1.119900;0
20161005 114500;1.119920;1.119920;1.119480;1.119490;0
20161005 114600;1.119500;1.119710;1.119470;1.119670;0
20161005 114700;1.119640;1.119750;1.119600;1.119750;0
20161005 114800;1.119740;1.119740;1.119510;1.119510;0
20161005 114900;1.119490;1.119570;1.119430;1.119570;0
20161005 115000;1.119590;1.119810;1.119540;1.119780;0
20161005 115100;1.119800;1.119830;1.119730;1.119730;0
20161005 115200;1.119740;1.119740;1.119570;1.119610;0
20161005 115300;1.119660;1.119800;1.119660;1.119670;0
20161005 115400;1.119650;1.119720;1.119630;1.119700;0
20161005 115500;1.119690;1.119740;1.119630;1.119660;0
20161005 115600;1.119700;1.119710;1.119580;1.119600;0
20161005 115700;1.119580;1.119620;1.119550;1.119620;0
20161005 115800;1.119630;1.119660;1.119410;1.119480;0
20161005 115900;1.119440;1.119500;1.119340;1.119500;0
20161005 120000;1.119480;1.119630;1.119430;1.119630;0
20161005 120100;1.119620;1.119740;1.119620;1.119690;0
20161005 120200;1.119680;1.119810;1.119670;1.119800;0
20161005 120300;1.119810;1.119860;1.119720;1.119720;0
20161005 120400;1.119700;1.119710;1.119560;1.119660;0
20161005 120500;1.119680;1.119920;1.119680;1.119920;0
20161005 120600;1.119940;1.120060;1.119890;1.119940;0
20161005 120700;1.119930;1.120030;1.119880;1.119960;0
20161005 120800;1.119950;1.120020;1.119910;1.120020;0
20161005 120900;1.119980;1.120080;1.119930;1.120060;0
20161005 121000;1.120050;1.120100;1.120050;1.120070;0
20161005 121100;1.120050;1.120130;1.120020;1.120070;0
20161005 121200;1.120040;1.120040;1.119990;1.120010;0
20161005 121300;1.120040;1.120130;1.120020;1.120070;0
20161005 121400;1.120060;1.120160;1.120050;1.120070;0
20161005 121500;1.120060;1.120070;1.119990;1.120030;0
20161005 121600;1.120010;1.120040;1.120000;1.120010;0
20161005 121700;1.120020;1.120080;1.120020;1.120030;0
20161005 121800;1.120030;1.120070;1.119970;1.120040;0
20161005 121900;1.120060;1.120140;1.119990;1.120140;0
20161005 122000;1.120130;1.120140;1.120070;1.120080;0
20161005 122100;1.120080;1.120220;1.120080;1.120180;0
20161005 122200;1.120170;1.120170;1.120120;1.120120;0
20161005 122300;1.120110;1.120170;1.120060;1.120170;0
20161005 122400;1.120170;1.120190;1.120100;1.120170;0
20161005 122500;1.120160;1.120310;1.120140;1.120270;0
20161005 122600;1.120280;1.120350;1.120280;1.120330;0
20161005 122700;1.120340;1.120370;1.120320;1.120340;0
20161005 122800;1.120350;1.120380;1.120270;1.120290;0
20161005 122900;1.120310;1.120470;1.120310;1.120410;0
20161005 123000;1.120420;1.120420;1.120370;1.120370;0
20161005 123100;1.120360;1.120370;1.120300;1.120330;0
20161005 123200;1.120360;1.120370;1.120310;1.120310;0
20161005 123300;1.120300;1.120310;1.120290;1.120290;0
20161005 123400;1.120280;1.120300;1.120130;1.120160;0
20161005 123500;1.120150;1.120200;1.120150;1.120180;0
20161005 123600;1.120160;1.120210;1.120160;1.120210;0
20161005 123700;1.120180;1.120310;1.120180;1.120240;0
20161005 123800;1.120250;1.120260;1.120190;1.120250;0
20161005 123900;1.120280;1.120360;1.120240;1.120290;0
20161005 124000;1.120270;1.120370;1.120250;1.120370;0
20161005 124100;1.120380;1.120420;1.120350;1.120410;0
20161005 124200;1.120390;1.120410;1.120340;1.120400;0
20161005 124300;1.120410;1.120460;1.120400;1.120450;0
20161005 124400;1.120460;1.120530;1.120440;1.120510;0
20161005 124500;1.120550;1.120590;1.120400;1.120450;0
20161005 124600;1.120460;1.120520;1.120460;1.120470;0
20161005 124700;1.120480;1.120500;1.120410;1.120430;0
20161005 124800;1.120420;1.120510;1.120420;1.120480;0
20161005 124900;1.120470;1.120560;1.120470;1.120560;0
20161005 125000;1.120550;1.120630;1.120530;1.120620;0
20161005 125100;1.120640;1.120670;1.120590;1.120660;0
20161005 125200;1.120680;1.120780;1.120670;1.120750;0
20161005 125300;1.120720;1.120720;1.120560;1.120660;0
20161005 125400;1.120660;1.120760;1.120660;1.120730;0
20161005 125500;1.120750;1.120760;1.120640;1.120640;0
20161005 125600;1.120640;1.120640;1.120550;1.120580;0
20161005 125700;1.120580;1.120620;1.120420;1.120420;0
20161005 125800;1.120410;1.120510;1.120370;1.120490;0
20161005 125900;1.120510;1.120570;1.120510;1.120560;0
20161005 130000;1.120570;1.120570;1.120530;1.120530;0
20161005 130100;1.120510;1.120620;1.120450;1.120530;0
20161005 130200;1.120530;1.120560;1.120480;1.120560;0
20161005 130300;1.120540;1.120680;1.120520;1.120680;0
20161005 130400;1.120720;1.120780;1.120600;1.120780;0
20161005 130500;1.120760;1.120760;1.120550;1.120560;0
20161005 130600;1.120580;1.120580;1.120530;1.120580;0
20161005 130700;1.120540;1.120560;1.120510;1.120530;0
20161005 130800;1.120530;1.120610;1.120500;1.120520;0
20161005 130900;1.120530;1.120680;1.120520;1.120630;0
20161005 131000;1.120630;1.120860;1.120600;1.120830;0
20161005 131100;1.120800;1.120860;1.120670;1.120670;0
20161005 131200;1.120640;1.120660;1.120350;1.120370;0
20161005 131300;1.120400;1.120450;1.120380;1.120410;0
20161005 131400;1.120400;1.120420;1.120400;1.120420;0
20161005 131500;1.120420;1.120460;1.120370;1.120410;0
20161005 131600;1.120380;1.120380;1.120280;1.120300;0
20161005 131700;1.120280;1.120300;1.120200;1.120210;0
20161005 131800;1.120200;1.120360;1.120200;1.120300;0
20161005 131900;1.120360;1.120520;1.120360;1.120510;0
20161005 132000;1.120530;1.120660;1.120500;1.120550;0
